id_DrsfAFJhCQ_E6n_P3Q?lq11RZ	Adrianne_Wadewitz	graduatedFrom	Columbia_University	after	1999	before	-
id_x5RLZoYzgK_E6n_R6517YGi8A	Adrienne_Arsht	graduatedFrom	Villanova_University_School_of_Law	after	1966	before	-
id_I96Y7qd5x6_E6n_zlX?OdJ5M5	Aggie_Beynon	graduatedFrom	University_of_Waterloo	after	2017-02	before	-
id_hfn2azJhfz_E6n_znDVCBV5mD	Ahmed_Mansour_(journalist)	graduatedFrom	Mansoura_University	after	1984	before	-
id_coB9z1Ssml_E6n_oXmjscNTha	Akihiko_Honda	graduatedFrom	Rikkyo_University	after	1969	before	-
id_3uPfmJPwX7_E6n_1Jt9Dlwl69	Alan_Bean	graduatedFrom	University_of_Texas_at_Austin	after	1955	before	-
id_jV6L0aVSyn_E6n_D8kydixUso	Alan_Boyson	graduatedFrom	Royal_College_of_Art	after	1954	before	1957
id_F1BAIbtchx_E6n_x37JPYExlI	Alan_Gibbs	graduatedFrom	Victoria_University_of_Wellington	after	1962	before	-
id_uuHjNs7bh6_E6n_!xfzyBQGvI	Alan_Haber	graduatedFrom	University_of_Michigan	after	1954	before	1965
id_qftAyyFxCV_E6n_P3Q?lq11RZ	Alan_Heyman	graduatedFrom	Columbia_University	after	1959	before	-
id_qftAyyFxCV_E6n_IPSvvyRM6n	Alan_Heyman	graduatedFrom	University_of_Colorado	after	1952	before	-
id_YStAHZpnWa_E6n_UIdg8JS2NG	Alan_Huckleberry	graduatedFrom	Stanford_University	after	1969	before	-
id_YStAHZpnWa_E6n_5oM1Xz2Wj!	Alan_Huckleberry	graduatedFrom	Yale_University	after	1963	before	-
id_EoBnc?FIUm_E6n_qB54yufJfD	Alan_Kaplinsky	graduatedFrom	Wharton_School_of_the_University_of_Pennsylvania	after	1967	before	-
id_EoBnc?FIUm_E6n_WneQyLfK39	Alan_Kaplinsky	graduatedFrom	Boston_College_Law_School	after	1970	before	-
id_PB1RsmsIkh_E6n_eCUDa9S7F6	Alan_Khazei	graduatedFrom	Harvard_College	after	1983	before	-
id_PB1RsmsIkh_E6n_h3NGaD0XvL	Alan_Khazei	graduatedFrom	Harvard_Law_School	after	1987	before	-
id_8cEJ4DIEDz_E6n_R?uOqkl?Is	Alan_P._Merriam	graduatedFrom	Northwestern_University	after	1951	before	-
id_z1xyji2911_E6n_eaCiABh0UM	Alan_Shepard	graduatedFrom	United_States_Naval_Academy	after	1944	before	-
id_yqkW3WNhfo_E6n_CNAB2mv?On	Albert_H._Crews	graduatedFrom	University_of_Louisiana_at_Lafayette	after	1950	before	-
id_yqkW3WNhfo_E6n_TVNgIT082Z	Albert_H._Crews	graduatedFrom	Air_Force_Institute_of_Technology	after	1959	before	-
id_EXR1IJuB!w_E6n_P3Q?lq11RZ	Albert_Jamil_Butros	graduatedFrom	Columbia_University	after	1963	before	-
id_DDXDGlGmR2_E6n_D4ahy!5CyT	Albert_J._Herberger	graduatedFrom	United_States_Merchant_Marine_Academy	after	1955	before	-
id_Z0yNassmNv_E6n_hww2EWDg6G	Albert_Moore_Barrett	graduatedFrom	University_of_Iowa	after	1893	before	1895
id_jctlFzo5v?_E6n_JdGPU0WLGX	Alberto_Buela	graduatedFrom	University_of_Buenos_Aires	after	1972	before	-
id_jctlFzo5v?_E6n_W9yns0dOdT	Alberto_Buela	graduatedFrom	Paris-Sorbonne_University	after	1981	before	1984
id_eNK9eEFUhZ_E6n_rVeTsBUu9S	Albert_Scott_Crossfield	graduatedFrom	University_of_Washington	after	1949	before	1950
id_7Sti9zg1I!_E6n_eCUDa9S7F6	Alden_Bradford	graduatedFrom	Harvard_College	after	1786	before	-
id_QhQKvdoOM5_E6n_2mJBNsONMf	A._Lee_Bentley_III	graduatedFrom	University_of_Georgia	after	1980	before	-
id_Q451au3SNE_E6n_3C2S!I!MhZ	Aleem_Said_Ahmad_Basher	graduatedFrom	Manuel_L._Quezon_University	after	1975	before	1983
id_Q451au3SNE_E6n_EhW5nDp9eV	Aleem_Said_Ahmad_Basher	graduatedFrom	Al-Azhar_University	after	1994	before	-
id_dVnWZGboSR_E6n_dEWsH8riYa	Alejandro_Adem	graduatedFrom	Princeton_University	after	1986	before	-
id_pfPwCplVbs_E6n_sQ0KihY6Fr	Alejandro_Gaviria_Uribe	graduatedFrom	University_of_California,_San_Diego	after	1998	before	-
id_nOYzJhFfGd_E6n_tm7yaKVs60	Alessandro_Barbero	graduatedFrom	Scuola_Normale_Superiore_di_Pisa	after	1981	before	1984
id_?Sb0!uZ6Kn_E6n_jzpNXM97Yg	Alexander_Alexandrovich_Makarov	graduatedFrom	Saint_Petersburg_State_University	after	1878	before	-
id_brjY5zX8?n_E6n_?OB12REI8a	Alexander_Dianin	graduatedFrom	University_of_Jena	after	1877	before	-
id_3O5MbXc10J_E6n_rVeTsBUu9S	Alexander_Halavais	graduatedFrom	University_of_Washington	after	2001	before	-
id_iKxTzsMV?u_E6n_ptcctxmyRq	Alexander_Morgan_Hamilton	graduatedFrom	Harvard_University	after	1924	before	-
id_GuHvstM!QJ_E6n_U58aUE5UND	Alexander_Polishuk	graduatedFrom	Kemerovo_State_University	after	2015-09	before	-
id_kO35CmVuWT_E6n_jrT1AHU9wf	Alexander_von_Humboldt	graduatedFrom	Humboldt_University_of_Berlin	after	116	before	2008
id_AfirSBvM74_E6n_gUsyUAtqF4	Alexandra_Uteev_Johnson	graduatedFrom	University_of_California,_Los_Angeles	after	1970	before	-
id_AfirSBvM74_E6n_s45QUHyhwZ	Alexandra_Uteev_Johnson	graduatedFrom	University_of_California,_Davis	after	1967	before	-
id_9kOWWIauwJ_E6n_3fkXbXW3YD	Alexandre_Koyré	graduatedFrom	University_of_Göttingen	after	1908	before	1911
id_9kOWWIauwJ_E6n_YRBw99!ZrE	Alexandre_Koyré	graduatedFrom	University_of_Paris	after	1911	before	1914
id_9kOWWIauwJ_E6n_oQxLN894VI	Alexandre_Koyré	graduatedFrom	Collège_de_France	after	1912	before	1913
id_Yg1QUYVANO_E6n_8Pxt1fj2Q8	Alexandre_Schwartsman	graduatedFrom	University_of_São_Paulo	after	1986	before	-
id_Yg1QUYVANO_E6n_HTceIuWhh4	Alexandre_Schwartsman	graduatedFrom	University_of_California,_Berkeley	after	2000	before	-
id_eVrNWMAMQ?_E6n_9ZtJqmVAIN	Alexandre_Tombini	graduatedFrom	University_of_Brasília	after	1984	before	-
id_hSt7TeGG0r_E6n_5oM1Xz2Wj!	Alex_Berenson	graduatedFrom	Yale_University	after	1994	before	-
id_IGcK?whSQd_E6n_cGH!rOfvma	Alex_Garland	graduatedFrom	University_of_Manchester	after	1992	before	-
id_KSq2SjccOu_E6n_!xfzyBQGvI	Alexis_Caswell_Angell	graduatedFrom	University_of_Michigan	after	1878	before	1880
id_LEfdFhwx1J_E6n_!f4KcZPdCl	Alexius_Meinong	graduatedFrom	University_of_Vienna	after	1874	before	-
id_zCh3nsdREO_E6n_NgiQ8lkkcx	Alex_Knopp	graduatedFrom	Wesleyan_University	after	1969	before	-
id_6jCNfYSlKh_E6n_!yaed9LuYs	Alex_Pacheco_(activist)	graduatedFrom	Ohio_University	after	2012-12	before	-
id_2GqQxcRxnF_E6n_fk5QADpdU8	Alex_Prud'homme	graduatedFrom	Middlebury_College	after	1984	before	-
id_6nlx7tWE87_E6n_HTceIuWhh4	Alex_Zettl	graduatedFrom	University_of_California,_Berkeley	after	238	before	299
id_M!2!OtfUJU_E6n_5oM1Xz2Wj!	Alfred_G._Gilman	graduatedFrom	Yale_University	after	1962	before	-
id_M!2!OtfUJU_E6n_cWnEJYe4dn	Alfred_G._Gilman	graduatedFrom	Case_Western_Reserve_University	after	1969	before	-
id_59uyE2tlHU_E6n_5oM1Xz2Wj!	Alfred_Gwynne_Vanderbilt_I	graduatedFrom	Yale_University	after	1899	before	-
id_wIdox0KUpd_E6n_zlX?OdJ5M5	Alfred_Menezes	graduatedFrom	University_of_Waterloo	after	1987	before	1989
id_jM0FzXfVRz_E6n_zdyEm?XJH?	Alfredo_Pascual	graduatedFrom	University_of_the_Philippines_Diliman	after	1969	before	1972
id_pJjOLnTPQO_E6n_RT!36AVQhA	Alfred_Rittmann	graduatedFrom	University_of_Geneva	after	1922	before	-
id_irdvQ2ZI60_E6n_ptcctxmyRq	Alfred_V._Kidder	graduatedFrom	Harvard_University	after	1914	before	-
id_AjBWBL!94w_E6n_WLKtd5Hg1u	Alfred_Worden	graduatedFrom	United_States_Military_Academy	after	1955	before	-
id_AjBWBL!94w_E6n_!xfzyBQGvI	Alfred_Worden	graduatedFrom	University_of_Michigan	after	1963	before	-
id_7j1JhYtwh5_E6n_k37ymBjbkd	Alfred_Young_Man	graduatedFrom	University_of_Montana	after	1974	before	1997
id_2ewfY9cI9Y_E6n_SOo4AqqZsd	Algirdas_Julien_Greimas	graduatedFrom	Vytautas_Magnus_University	after	1949	before	-
id_3rDMzWuVrP_E6n_CRT5hC64m!	Al_Hunt	graduatedFrom	Wake_Forest_University	after	1965	before	-
id_DA2gDjpht5_E6n_zn9149TreN	Ali_A._Abdi	graduatedFrom	McGill_University	after	1998	before	-
id_5oDmZRy3Fr_E6n_DWffq?JSxd	Alice_Dreger	graduatedFrom	Indiana_University_Bloomington	after	1995	before	-
id_2HAsdIpKT9_E6n_dEWsH8riYa	Alice_Gast	graduatedFrom	Princeton_University	after	1981	before	1984
id_2HAsdIpKT9_E6n_TAheNsXhqi	Alice_Gast	graduatedFrom	University_of_Southern_California	after	1980	before	-
id_SkBidi2yla_E6n_a0mA99moWV	Alice_Hamilton	graduatedFrom	Johns_Hopkins_University	after	1897	before	-
id_SkBidi2yla_E6n_axpUf1WLOp	Alice_Hamilton	graduatedFrom	Miss_Porter's_School	after	1888	before	-
id_SkBidi2yla_E6n_U20AP5m!UN	Alice_Hamilton	graduatedFrom	University_of_Chicago	after	1899	before	1901
id_SkBidi2yla_E6n_!xfzyBQGvI	Alice_Hamilton	graduatedFrom	University_of_Michigan	after	1893	before	-
id_JpEDC97DYg_E6n_ufVa?pdwnN	Alice_Peisch	graduatedFrom	Smith_College	after	1976	before	-
id_JpEDC97DYg_E6n_ZA9hlLzu2X	Alice_Peisch	graduatedFrom	Suffolk_University_Law_School	after	1979	before	-
id_!mjt?fOwJR_E6n_IE!xKy4HhD	Alice_Ripley	graduatedFrom	Kent_State_University	after	1985	before	-
id_RbqmoQ0fNX_E6n_8!EMZZ5mgl	Alicia_Coppola	graduatedFrom	New_York_University	after	1990	before	-
id_xKPAjnj!vh_E6n_HTceIuWhh4	Allan_Alcorn	graduatedFrom	University_of_California,_Berkeley	after	1971	before	-
id_1xQorBJWRZ_E6n_5IKP8H4jPz	Allan_Arthur_Willman	graduatedFrom	Knox_College_(Illinois)	after	1928	before	1938
id_ChRbovr8YW_E6n_!xfzyBQGvI	Allan_F._Smith	graduatedFrom	University_of_Michigan	after	1950	before	-
id_m5iw4P3QkX_E6n_czGEKhLmsF	Allan_Mackintosh	graduatedFrom	University_of_Cambridge	after	1957	before	1960
id_78oXPDSKcy_E6n_rVeTsBUu9S	Allan_Pomeroy	graduatedFrom	University_of_Washington	after	1927	before	-
id_UkH?1TLRLH_E6n_wh?M8ykbVQ	Allen_Icet	graduatedFrom	Texas_A&M_University	after	1980	before	-
id_VoJjqqwWWw_E6n_itt?R7Eb9L	Aloke_Lohia	graduatedFrom	University_of_Delhi	after	1978	before	-
id_QbgisfYADW_E6n_ptcctxmyRq	Alpheus_Spring_Packard	graduatedFrom	Harvard_University	after	1864	before	-
id_QbgisfYADW_E6n_LEc5HWu5UE	Alpheus_Spring_Packard	graduatedFrom	Bowdoin_College	after	1861	before	-
id_5QyMPHuzOH_E6n_HTceIuWhh4	Alvin_S._White	graduatedFrom	University_of_California,_Berkeley	after	1947	before	-
id_Vo9PqxEd7i_E6n_8!EMZZ5mgl	A._Maceo_Walker	graduatedFrom	New_York_University	after	1932	before	-
id_Vo9PqxEd7i_E6n_!xfzyBQGvI	A._Maceo_Walker	graduatedFrom	University_of_Michigan	after	1935	before	-
id_Vo9PqxEd7i_E6n_4eooA?K03s	A._Maceo_Walker	graduatedFrom	Fisk_University	after	1930	before	-
id_3OpU5xlSVh_E6n_zn9149TreN	Amale_Andraos	graduatedFrom	McGill_University	after	1996	before	-
id_3OpU5xlSVh_E6n_ptcctxmyRq	Amale_Andraos	graduatedFrom	Harvard_University	after	1999	before	-
id_EzrInKdgGq_E6n_BVBdqNpkNV	Amanda_D._Lotz	graduatedFrom	DePauw_University	after	1996	before	-
id_EzrInKdgGq_E6n_LlMa2ZdpQw	Amanda_D._Lotz	graduatedFrom	Indiana_University	after	1997	before	-
id_RM04vBrn4l_E6n_9cWhKjRRIe	Amelia_Gray	graduatedFrom	Arizona_State_University	after	2004	before	-
id_RM04vBrn4l_E6n_4H4NDj4evx	Amelia_Gray	graduatedFrom	Texas_State_University	after	2007	before	-
id_6v3XzRx?i0_E6n_gUsyUAtqF4	Amelia_Jones	graduatedFrom	University_of_California,_Los_Angeles	after	1991	before	-
id_0nBMlHQHO2_E6n_UIdg8JS2NG	Ami_Radunskaya	graduatedFrom	Stanford_University	after	1992	before	-
id_Hm6b5HCI6F_E6n_UIdg8JS2NG	Amir_Alexander	graduatedFrom	Stanford_University	after	1990	before	1996
id_Hm6b5HCI6F_E6n_jLg5uNZyIq	Amir_Alexander	graduatedFrom	Hebrew_University_of_Jerusalem	after	1988	before	-
id_hC9uAm0lcZ_E6n_0TSmhVKCwT	Amit_Singhal	graduatedFrom	Indian_Institute_of_Technology_Roorkee	after	1989	before	-
id_hC9uAm0lcZ_E6n_cBWmxATfZf	Amit_Singhal	graduatedFrom	University_of_Minnesota	after	1991	before	-
id_hC9uAm0lcZ_E6n_hWz6UjrNwb	Amit_Singhal	graduatedFrom	Cornell_University	after	1996	before	-
id_Zg82F2HjoZ_E6n_e5jWYkDQwr	Amos_E._Joel_Jr.	graduatedFrom	Massachusetts_Institute_of_Technology	after	1940	before	-
id_Envk0qP0ho_E6n_n7pgrnbc6F	Amos_N._Guiora	graduatedFrom	Kenyon_College	after	1979	before	1985
id_fTrib4LKDN_E6n_2yQPJ76hp0	Amy_Hood	graduatedFrom	Duke_University	after	1994	before	-
id_RmjRCUGcjq_E6n_bXeFrJAx7J	Amy_Walter	graduatedFrom	Colby_College	after	1991	before	-
id_LOuAmUU5pt_E6n_gZ8kXgGqpd	Ana_Galvis_Hotz	graduatedFrom	University_of_Bern	after	1877	before	-
id_oEF!DTxjQ1_E6n_kYI5oedOM4	Anatoliy_Koroteyev	graduatedFrom	Moscow_Aviation_Institute	after	1959	before	-
id_iI!i9HhbGr_E6n_tRy1YtDrSU	Andrea_Cabral	graduatedFrom	Boston_College	after	1981	before	-
id_iI!i9HhbGr_E6n_ZA9hlLzu2X	Andrea_Cabral	graduatedFrom	Suffolk_University_Law_School	after	1986	before	-
id_bu9hhINraf_E6n_e5jWYkDQwr	Andrea_M._Ghez	graduatedFrom	Massachusetts_Institute_of_Technology	after	1987	before	-
id_bu9hhINraf_E6n_3Hf4BnaYhS	Andrea_M._Ghez	graduatedFrom	California_Institute_of_Technology	after	1992	before	-
id_gHRoE4ZWYf_E6n_mZpOMLA9iW	Andrea_Rossi_(entrepreneur)	graduatedFrom	University_of_Milan	after	1973	before	-
id_VywOA5ql!s_E6n_1PJspvQNvg	Andre_Braugher	graduatedFrom	Juilliard_School	after	1988	before	-
id_VywOA5ql!s_E6n_UIdg8JS2NG	Andre_Braugher	graduatedFrom	Stanford_University	after	1984	before	-
id_QgXfUI5YNt_E6n_5oM1Xz2Wj!	André_Jagendorf	graduatedFrom	Yale_University	after	1951	before	-
id_QgXfUI5YNt_E6n_hWz6UjrNwb	André_Jagendorf	graduatedFrom	Cornell_University	after	1948	before	-
id_5wPqicbFtY_E6n_gUsyUAtqF4	Andrés_Felipe_Arias_Leiva	graduatedFrom	University_of_California,_Los_Angeles	after	2002	before	-
id_xXp8m3jkXx_E6n_vROQu4vD2?	Andrew_Cherng	graduatedFrom	University_of_Missouri	after	1972	before	-
id_xXp8m3jkXx_E6n_kcOnJnzDIt	Andrew_Cherng	graduatedFrom	Baker_University	after	1970	before	-
id_ZCSetXwYQx_E6n_!xfzyBQGvI	Andrew_C._McLaughlin	graduatedFrom	University_of_Michigan	after	1882	before	1885
id_vBoz?uALsQ_E6n_o54LrJq?PW	Andrew_Connolly	graduatedFrom	University_of_Dublin	after	2013-11	before	-
id_X70bxcWwaZ_E6n_rBGBuGYLxu	Andrew_J._Feustel	graduatedFrom	Purdue_University	after	1989	before	1991
id_X70bxcWwaZ_E6n_PGy6fdH9cG	Andrew_J._Feustel	graduatedFrom	Queen's_University	after	1995	before	-
id_X70bxcWwaZ_E6n_?4l8QeN1aO	Andrew_J._Feustel	graduatedFrom	Oakland_Community_College	after	1985	before	-
id_724wwLCWmt_E6n_a2AttmrGmw	Andrew_Kozak	graduatedFrom	State_University_of_New_York_at_Oneonta	after	2004	before	-
id_dZIneN1GAZ_E6n_e5jWYkDQwr	Andrew_Odlyzko	graduatedFrom	Massachusetts_Institute_of_Technology	after	1975	before	-
id_An90npH4Ui_E6n_!xfzyBQGvI	Andrew_Richner	graduatedFrom	University_of_Michigan	after	1982	before	-
id_Xgp04QQfo7_E6n_pUtCD9DKzg	Andrew_Shue	graduatedFrom	Dartmouth_College	after	1989	before	-
id_Lm6gTCB1le_E6n_HTceIuWhh4	Andrew_Strominger	graduatedFrom	University_of_California,_Berkeley	after	1979	before	-
id_Lm6gTCB1le_E6n_ptcctxmyRq	Andrew_Strominger	graduatedFrom	Harvard_University	after	1977	before	-
id_Lm6gTCB1le_E6n_e5jWYkDQwr	Andrew_Strominger	graduatedFrom	Massachusetts_Institute_of_Technology	after	1982	before	-
id_bBeTR?2FaY_E6n_lYHMpeeHX7	Andrzej_Wieckowski	graduatedFrom	University_of_Warsaw	after	1968	before	-
id_OSPolTT6VJ_E6n_S7paxuMtQ4	Andy_Merchant_(coach)	graduatedFrom	Alma_College	after	2000	before	-
id_bB?sIKbgJA_E6n_wtVo9!I9GV	Angélica_Lozano_Correa	graduatedFrom	University_of_La_Sabana	after	2000	before	-
id_ZPu8NzMFos_E6n_!f4KcZPdCl	Angelika_Amon	graduatedFrom	University_of_Vienna	after	1993	before	-
id_wo7a6KNq?g_E6n_1s3gUXZv82	Angus_M._Woodbury	graduatedFrom	University_of_Utah	after	1928	before	-
id_wo7a6KNq?g_E6n_y7HkXOjTYr	Angus_M._Woodbury	graduatedFrom	Brigham_Young_University	after	1927	before	-
id_wo7a6KNq?g_E6n_HTceIuWhh4	Angus_M._Woodbury	graduatedFrom	University_of_California,_Berkeley	after	1931	before	-
id_L5eOg9XLxA_E6n_Mgr5Qxk6bi	Anita_K._Jones	graduatedFrom	Carnegie_Mellon_University	after	1973	before	-
id_L5eOg9XLxA_E6n_UMDZnJnP1u	Anita_K._Jones	graduatedFrom	Rice_University	after	1964	before	-
id_qA40IZD0yF_E6n_0OrF9ge4AD	Anita_Roberts	graduatedFrom	Oberlin_College	after	1964	before	-
id_fvEfODQVFN_E6n_pnjpbGZaZt	Anna_Breytenbach	graduatedFrom	University_of_Cape_Town	after	1989	before	-
id_TP3W8OL5At_E6n_vTpAlKD8tC	Anna_Harriet_Heyer	graduatedFrom	University_of_Illinois_at_Urbana–Champaign	after	1938	before	-
id_TP3W8OL5At_E6n_jRpiGuIxm9	Anna_Harriet_Heyer	graduatedFrom	Texas_Christian_University	after	1930	before	-
id_TP3W8OL5At_E6n_!xfzyBQGvI	Anna_Harriet_Heyer	graduatedFrom	University_of_Michigan	after	1943	before	-
id_TP3W8OL5At_E6n_P3Q?lq11RZ	Anna_Harriet_Heyer	graduatedFrom	Columbia_University	after	1939	before	-
id_goFswwI2EX_E6n_?PdrGVpkY8	Anna_Howard_Shaw	graduatedFrom	Albion_College	after	1875	before	-
id_goFswwI2EX_E6n_Ru2G41nO69	Anna_Howard_Shaw	graduatedFrom	Boston_University_School_of_Medicine	after	1886	before	-
id_goFswwI2EX_E6n_dPLHAv8kwW	Anna_Howard_Shaw	graduatedFrom	Boston_University_School_of_Theology	after	1880	before	-
id_PW3RwpwN3X_E6n_vROQu4vD2?	Anna_J._Harrison	graduatedFrom	University_of_Missouri	after	1933	before	1937
id_N!YRFAZ!4P_E6n_javhOO66sa	Ann_Beha	graduatedFrom	Wellesley_College	after	1972	before	1975
id_nrRNafhnjd_E6n_dEWsH8riYa	Anne_Case	graduatedFrom	Princeton_University	after	1983	before	1988
id_pUd8M90VAe_E6n_zlX?OdJ5M5	Anne_Innis_Dagg	graduatedFrom	University_of_Waterloo	after	1974	before	-
id_pUd8M90VAe_E6n_vjGRWjJ6WI	Anne_Innis_Dagg	graduatedFrom	University_of_Toronto	after	1955	before	-
id_QLe01bQI6x_E6n_2yQPJ76hp0	Anne_R._Kenney	graduatedFrom	Duke_University	after	1972	before	-
id_dWN3cDcWxl_E6n_n456ZELkGh	Ann_E._Wehrle	graduatedFrom	Bryn_Mawr_College	after	1978	before	-
id_dWN3cDcWxl_E6n_gUsyUAtqF4	Ann_E._Wehrle	graduatedFrom	University_of_California,_Los_Angeles	after	1982	before	-
id_KPSsp8vGhy_E6n_U20AP5m!UN	Ann_Fienup-Riordan	graduatedFrom	University_of_Chicago	after	1980	before	-
id_KPSsp8vGhy_E6n_!xfzyBQGvI	Ann_Fienup-Riordan	graduatedFrom	University_of_Michigan	after	1971	before	1973
id_rwIQQg1sex_E6n_qFI4L0VscX	Ann_Marie_Buerkle	graduatedFrom	Le_Moyne_College	after	1977	before	-
id_yxmbvexie4_E6n_5oM1Xz2Wj!	Ann_Morning	graduatedFrom	Yale_University	after	1990	before	1992
id_Q7jyIOFb4I_E6n_pUtCD9DKzg	Anson_S._Marshall	graduatedFrom	Dartmouth_College	after	1848	before	-
id_h3UVAKtEz4_E6n_ptcctxmyRq	Anthony_B._Pinn	graduatedFrom	Harvard_University	after	1994	before	-
id_8JT976a4?p_E6n_dMV8jCgUDo	Anthony_Leiserowitz	graduatedFrom	University_of_Oregon	after	2003	before	-
id_8JT976a4?p_E6n_SRg96wOh3	Anthony_Leiserowitz	graduatedFrom	Michigan_State_University	after	1990	before	-
id_S3UCjN6Kcy_E6n_ZFoo0jzDhI	Anthony_Shadid	graduatedFrom	University_of_Wisconsin–Madison	after	1990	before	-
id_o!WOJBOs96_E6n_e5jWYkDQwr	Anthony_W._England	graduatedFrom	Massachusetts_Institute_of_Technology	after	1965	before	1970
id_!uuS6coZ9x_E6n_0OrF9ge4AD	Anthony_W._Norman	graduatedFrom	Oberlin_College	after	1959	before	1961
id_Cyesm!w4lK_E6n_qB54yufJfD	Antonio_Lagdameo,_Jr.	graduatedFrom	Wharton_School_of_the_University_of_Pennsylvania	after	1989	before	-
id_9sHPq61PT5_E6n_JScSWx7t3u	Antonio_Navarro_Wolff	graduatedFrom	Loughborough_University	after	1975	before	-
id_iqllMopC7B_E6n_wUPMNNsCBP	Antonio_Signorini	graduatedFrom	University_of_Palermo	after	1921	before	-
id_6yCMi2Dw?5_E6n_h3NGaD0XvL	Archibald_Cox	graduatedFrom	Harvard_Law_School	after	1937	before	-
id_6yCMi2Dw?5_E6n_eCUDa9S7F6	Archibald_Cox	graduatedFrom	Harvard_College	after	1934	before	-
id_YVtH5nkQfI_E6n_CVkfjLj?an	Arkadi_Nemirovski	graduatedFrom	Moscow_State_University	after	1970	before	1973
id_dSoGnTx944_E6n_X2lbDFWrYq	Arlene_Becker	graduatedFrom	Loyola_University_Chicago	after	2004	before	2008-11-19
id_TFq1rAB2Ic_E6n_1d2GRVO9Dn	Arlene_Wohlgemuth	graduatedFrom	Texas_Tech_University	after	1965	before	1967
id_p!VuaIDZhO_E6n_HTceIuWhh4	Arlindo_Oliveira	graduatedFrom	University_of_California,_Berkeley	after	1986	before	1994
id_bFz6lBzVSg_E6n_P3Q?lq11RZ	Armand_Hammer	graduatedFrom	Columbia_University	after	1919	before	1921
id_vRsreHcIxR_E6n_xwNI!TV4Qw	Arnold_Hano	graduatedFrom	Long_Island_University	after	1941	before	-
id_QzK70VVplU_E6n_U20AP5m!UN	Arnold_Harberger	graduatedFrom	University_of_Chicago	after	1947	before	1950
