id_iNeztHnzIk_Mx8_BdfJiaBmez	Harold_B._Foss	created	Holy_Trinity_Church_(Juneau,_Alaska)	inDateTime	1956
id_!1LxsvJgXq_Mx8_pGh7UHmmNT	Helmut_Käutner	created	Goodbye,_Franziska_(1957_film)	inDateTime	1941
id_D?JPM2CUWl_Mx8_oxBG!GdefP	Cheryl_Yeoh	created	@WalmartLabs	inDateTime	2012
id_HhTokx?P1O_Mx8_dNWkZtgFHt	James_Lipton	created	Inside_the_Actors_Studio	inDateTime	1994
id_pPD4Lu8NdC_Mx8_9Q3nJKmSk!	Johnnie_Mortimer	created	Never_the_Twain	inDateTime	1981
id_jk6DQpNtFE_Mx8_kZq4MvkrdL	Georg_Andreas_Bull	created	Høvik_Station	inDateTime	1874
id_fOm0g1BUOQ_Mx8_RdXzP6ejdo	Georgia_May_Foote	created	Strictly_Come_Dancing_(series_13)	inDateTime	2015
id_R?IYjdKBA8_Mx8_Ee7AWiZCY7	Glória_Maria	created	Fantástico	inDateTime	1998
id_DoP8Zxa!dH_Mx8_6Z!iJ0Awf!	Harald_Sund	created	Skiptvet_Church	inDateTime	1937
id_7p5qSqqqBn_Mx8_Q53YGjUjxR	Christine_Love_(writer)	created	Don't_Take_It_Personally,_Babe,_It_Just_Ain't_Your_Story	inDateTime	2011
id_FQb?krqsbA_Mx8_pLlQHoXb?I	JP_Houston	created	The_Big_Comfy_Couch	inDateTime	1992
id_Nyio1QDmt8_Mx8_jb7kO9Vscp	David_Lipsky	created	The_Art_Fair	inDateTime	1996
id_gVVaWN5679_Mx8_nbKSCOppik	Karl_Friedrich_Schinkel	created	Ehrenburg_Palace	inDateTime	19
id_lJj8y94sBW_Mx8_L?aGAKC6rJ	Kathleen_Beedles	created	Scarlett_Nicholls	inDateTime	2007
id_z96HkM41QS_Mx8_8rlO8bgHXc	Kathryn_Beaumont	created	Alice_in_Wonderland_(1951_film)	inDateTime	1951
id_TWBeDdVV4Q_Mx8_Buvvm!qOg7	Ian_Callum	created	Jaguar_XF	inDateTime	2005
id_BP86kqmPmA_Mx8_7gUYlVM7f1	Ismail_Kadare	created	Broken_April	inDateTime	1980
id_NEjGbPRa?q_Mx8_O7fOKcFs?I	Jack_Eskew	created	That's_My_Mama	inDateTime	1974
id_F8f4891JaQ_Mx8_AM0muAv2WC	Dennis_Potter	created	Blue_Remembered_Hills	inDateTime	1979
id_8vNyyq9kfc_Mx8_pyqApQDpxe	Jacques_Benedict	created	Herman_Coors_House	inDateTime	1917
id_Iw4PnlRhiq_Mx8_iZSTj3PEU?	James_Brown_Lord	created	St._Nicholas_Historic_District	inDateTime	138
id_v9tIUDCJ3u_Mx8_u6XSZb4GKF	Leon_Uris	created	Mila_18	inDateTime	1961
id_5k8KHTYLGT_Mx8_O7SCDqHmn1	EA_Canada	created	Football_Academy	inDateTime	2012-04
id_KTuATSCO2k_Mx8_MuhTJOaTyL	Louis-Ferdinand_Céline	created	Journey_to_the_End_of_the_Night	inDateTime	1932
id_yBGCKD9o8l_Mx8_1IWpX8JhNC	James_McBride_(writer)	created	The_Good_Lord_Bird	inDateTime	2013
id_3a?TWASp?4_Mx8_oBMMncGhNX	Jean_Ichbiah	created	Ada_(programming_language)	inDateTime	1815
id_h5gRv1TtL0_Mx8_QWxRAOqjaV	Edward_M._Hundert	created	Oxford_University_Press	inDateTime	1989
id_GUGsaDQuCp_Mx8_y!HxzkTTGT	Marilynne_Robinson	created	Gilead_(novel)	inDateTime	2004
id_p!5V!fMdFm_Mx8_CvvgTQPFrh	Gerard_Rivius	created	Martin_Delrio	inDateTime	1599
id_ztUh3hpyFq_Mx8_4g32Cvp5OZ	Joe_Chen	created	Cruel_Romance	inDateTime	2015
id_FYCQE!j8IV_Mx8_!bYX?17Z3f	Joseph_Conrad	created	The_Secret_Agent	inDateTime	1907
id_eH773CiDkd_Mx8_6!Ax?dKuSI	Karim_Habib	created	BMW_7_Series_(F01)	inDateTime	2005
id_pExYQ4!zTD_Mx8_70P5sUEz7H	Kemble_Scott	created	SoMa_(novel)	inDateTime	2007
id_quN2X!PLHi_Mx8_pIC6BeSdNM	Ken_Keeler	created	A_Star_Is_Burns	inDateTime	1997
id_lrVJHRSTvy_Mx8_4hPmF2c8vg	GMA_Network	created	GMA_Supershow	inDateTime	1983
id_Bm2kSZ3JaI_Mx8_iKO91BuU0N	Grace_McCleen	created	The_Land_of_Decoration	inDateTime	2012
id_ijoVFxeRuJ_Mx8_alYVE77lxE	Gustave_E._Steinback	created	St._Anselm's_Church_(Bronx,_New_York)	inDateTime	1978
id_LY3bDKXajG_Mx8_JdWMlSlZob	Lars_von_Trier	created	Dogville	inDateTime	2003
id_QpxeFX5qLu_Mx8_bUn0FugDRN	Haruki_Murakami	created	1Q84	inDateTime	2009
id_!!RTsZq5tK_Mx8_C6yLNwLG77	Randolph_Stow	created	To_the_Islands	inDateTime	1958
id_ja4ryw1r0r_Mx8_Vp1Nptv7Zc	Janet_Kagan	created	Uhura's_Song	inDateTime	1985
id_p7XeQYzhUn_Mx8_2jW9Ndgg2d	Ray_Galton	created	Get_Well_Soon_(TV_series)	inDateTime	1997
id_?M9MIRdKdb_Mx8_fnURLaLjPC	Reşat_Nuri_Güntekin	created	Çalıkuşu	inDateTime	1922
id_UuMH2y!wq8_Mx8_?J3WuvUDjb	Robert_Ardrey	created	The_Three_Musketeers_(1948_film)	inDateTime	1948
id_rql3AwofVk_Mx8_4BeSmrwVnP	Robert_Townsend_(actor)	created	The_Parent_'Hood	inDateTime	1995
id_E3ZU7U587n_Mx8_BOK!FvTDPu	Sally_Bedell_Smith	created	Elizabeth_II	inDateTime	2012-01
id_GsBhY1xOMc_Mx8_bnz1A4EPWF	Sanders_Anne_Laubenthal	created	Excalibur_(novel)	inDateTime	1973
id_waQ9AGyhEy_Mx8_BAj2MiHWFk	Margaret_Walker	created	Jubilee_(novel)	inDateTime	1966
id_7xQwUGHUzl_Mx8_djnY9m3mqI	Margery_Gill	created	Frances_Hodgson_Burnett	inDateTime	1961
id_XQtuuCIf?i_Mx8_iQY2y7k9jt	Maria_Gładkowska	created	Daisy,_Princess_of_Pless	inDateTime	1987
id_w68yRc5qnx_Mx8_X!eRCIns?1	Jean_Passanante	created	As_the_World_Turns	inDateTime	2001
id_HlRHUMPgwg_Mx8_mNFVFNisSr	Mathias_Gnädinger	created	Leo_Sonnyboy	inDateTime	1989
id_pSgo!V??kO_Mx8_3M13wjeBmn	Jörg_Schneider	created	Usfahrt_Oerlike	inDateTime	2015
id_UYXNHWbCH8_Mx8_yOdUDFXvLV	Michael_White_(producer)	created	Annie_(musical)	inDateTime	1978
id_jt8rJUkJFT_Mx8_i6wHd1btay	Mikheil_Javakhishvili	created	Kvachi_Kvachantiradze	inDateTime	1924
id_2sr5y9Asnl_Mx8_dRxm9LCFw!	Milestone_S.r.l.	created	World_Rally_Championship_(video_game_series)	inDateTime	2010
id_LNGPfJvn4g_Mx8_vUjLGDOXcU	Ming-Na_Wen	created	Mulan_(Disney_character)	inDateTime	1998
id_gfqU1NbQ7s_Mx8_fTNtXiOxB4	Tarık_Akan	created	Hababam_Sınıfı	inDateTime	1975
id_Ig8FypBAr6_Mx8_XT3kOzmhFt	Juan_Tizol	created	Perdido_(song)	inDateTime	1941
id_AwoBz1s8ly_Mx8_uxG?OjB92n	Moray_Callum	created	Ford_Taurus_(fourth_generation)	inDateTime	1996
id_UMj54jji!I_Mx8_8tA?f8BEEP	Julie_Anne_Peters	created	Keeping_You_a_Secret	inDateTime	2003
id_pNrmvnhMD!_Mx8_brs6pnuoVz	Philip_T._Shutze	created	Reid_House_(Atlanta,_Georgia)	inDateTime	1974
id_N5jkX3HpqK_Mx8_AQy0qFSd7u	Phil_Redmond	created	Channel_4	inDateTime	1982
id_h0Y7E7l3Wr_Mx8_wm?HpQRFeI	Raven-Symoné	created	Under_the_Sea	inDateTime	2005
id_idnoq9GWCA_Mx8_M9TwU8J0Kb	Redtribe	created	Space_Chimps_(video_game)	inDateTime	360
id_H8kIWDeZOo_Mx8_yBrYQiWd7Z	Richard_Nelson_(playwright)	created	James_Joyce's_The_Dead	inDateTime	1999
id_t4vkDN95yM_Mx8_7uD6mSnrxG	Roy_Clarke	created	Young_Hyacinth	inDateTime	2016
id_U1mKnWALQn_Mx8_fZPLNbafNw	Sayyid_Ahmedullah_Qadri	created	Mahatma_Gandhi	inDateTime	100
id_JYqbIogBoA_Mx8_ipk7Nqhbnu	Seth_Gordon	created	The_King_of_Kong	inDateTime	2007
id_6VgjZT5uiv_Mx8_21HmIbt2Ic	Tom_Gale	created	Dodge_Viper	inDateTime	1990
id_wNdYhRmvfR_Mx8_elVgKI9Rhn	William_D._Cohan	created	The_Last_Tycoons	inDateTime	2007
id_xQLPWA9ytM_Mx8_8Btgy?wnEz	William_Parker_(musician)	created	Eloping_with_the_Sun	inDateTime	2001
id_ZN0kVVCYxV_Mx8_dUidwsI6wO	Works_Progress_Administration	created	Big_Horn_Academy_Building	inDateTime	1936
id_?Y5eaYXO49_Mx8_dR04uA7Sez	Richard_Brautigan	created	In_Watermelon_Sugar	inDateTime	1968
id_Dz1MOAiJbv_Mx8_wOAI2jP5pF	Sony_Wonder	created	Kidsongs	inDateTime	1997
id_bJHdn7s4UG_Mx8_i6I1GXyhW0	Sydney_Lassick	created	Alligator_(film)	inDateTime	1980
id_FKx1FlNuXe_Mx8_WBt8Zqz1hH	SNK	created	Dexterity_(video_game)	inDateTime	2015-11
id_dL5!t9LuHd_Mx8_I5TZhYjvOi	Tony_Barwick	created	UFO_(TV_series)	inDateTime	1970
id_1Qgdnga2Ig_Mx8_fNabIIawNz	Tracy_Seretean	created	Big_Mama_(film)	inDateTime	2000
id_AoVGVJrcQQ_Mx8_Sgzxu3lk2G	Valerie_Solanas	created	SCUM_Manifesto	inDateTime	1967
id_hEkGo0r8yE_Mx8_wd7yy?c4A4	Steve_Rushin	created	The_34-Ton_Bat	inDateTime	2013
id_bxLi6m3RdW_Mx8_!PgdWmgfJc	Vladimir_Nabokov	created	The_Defense	inDateTime	1930
id_6sTzsLraF6_Mx8_oCfLsHZXdI	William_Halsey_Wood	created	Carnegie_Free_Library_of_Braddock	inDateTime	1888
id_aXwsb4jMdQ_Mx8_Tz6nt9KkYV	Willie_Fernie_(golfer)	created	Turnberry_(golf_course)	inDateTime	1949
id_nMtEl7o!rb_Mx8_qnVIBATIhv	William_Owen_(architect)	created	Big_House,_Landshipping	inDateTime	1830
id_tppV0Isy09_Mx8_vrAjQzw9uv	Alf_Clausen	created	The_Simpsons	inDateTime	1990
id_0ClAy1fuAt_Mx8_y?ZQNZ9J4x	Alberto_Moravia	created	Gli_indifferenti	inDateTime	1929
id_Z54qIar7?P_Mx8_skADWQQS43	Alessandro_Marchetti_(aircraft_engineer)	created	SIAI_S.52	inDateTime	1884
id_Aq6l2mXGGa_Mx8_2X6JAK!VFT	Bano_Qudsia	created	Raja_Gidh	inDateTime	1981
id_JnOV?ddJYk_Mx8_hUnMvVLF41	Barnhouse_Effect	created	Castle_of_Shikigami_III	inDateTime	360
id_KsoLN1S1?0_Mx8_Oe6Nr2!pRi	Alan_Ball_(screenwriter)	created	American_Beauty_(1999_film)	inDateTime	1999
id_OlWJuKGNBM_Mx8_P9HHd3KUeF	Andrew_Davies_(writer)	created	Little_Dorrit_(TV_series)	inDateTime	2008
id_n!8e7MtBgt_Mx8_wfR2WmAMGE	Anthony_Watsham	created	Scelionidae	inDateTime	123
id_utTUmdOPAn_Mx8_sRnD6MJsEv	A._W._Tillinghast	created	Omni_Bedford_Springs_Resort	inDateTime	1912
id_6kr?PXgsik_Mx8_feD?AX2dsz	Bernard_Curry	created	Neighbours	inDateTime	1995
